food_group,food_number,food_name,waste_rate,energy_kcal,protein_g,fat_g,fiber_g,carbohydrate_g,potassium_mg,calcium_mg,magnesium_mg,phosphorus_mg,iron_mg,zinc_mg,copper_mg,vitamin_a_ug,vitamin_d_ug,vitamin_e_mg,vitamin_k_ug,vitamin_b1_mg,vitamin_b2_mg,niacin_mg,vitamin_b6_mg,vitamin_b12_ug,folate_ug,pantothenic_mg,vitamin_c_mg,source,per_100g
10,10110,＜魚類＞　きちじ　生,0.0,238.0,13.6,21.7,0.0,0.0,250.0,32.0,32.0,130.0,0.3,0.4,0.11,65.0,4.0,2.4,0.0,0.03,0.07,0.8,0.04,1.0,2.0,0.2,2.0,文部科学省食品成分表八訂,True
10,10111,＜魚類＞　きびなご　生,35.0,85.0,18.8,1.4,0.0,0.1,330.0,100.0,34.0,240.0,1.1,1.9,0.1,0.0,10.0,0.3,0.0,0.02,0.25,6.2,0.44,8.3,8.0,0.87,3.0,文部科学省食品成分表八訂,True
10,10112,＜魚類＞　きびなご　調味干し,0.0,241.0,47.9,7.4,0.0,0.5,660.0,1400.0,170.0,1200.0,5.9,0.7,0.19,0.0,24.0,0.4,0.0,0.02,0.64,13.0,0.26,24.0,36.0,1.36,1.0,文部科学省食品成分表八訂,True
10,10113,＜魚類＞　キャビア　塩蔵品,0.0,242.0,26.2,17.1,0.0,1.1,200.0,8.0,30.0,450.0,2.4,2.5,0.07,60.0,1.0,9.3,0.0,0.01,1.31,0.6,0.24,19.0,49.0,2.38,4.0,文部科学省食品成分表八訂,True
10,10114,＜魚類＞　キングクリップ　生,0.0,73.0,18.2,0.1,0.0,0.0,340.0,47.0,28.0,170.0,0.3,0.5,0.02,5.0,0.0,0.2,0.0,0.03,0.07,1.5,0.09,1.3,4.0,0.42,1.0,文部科学省食品成分表八訂,True
10,10115,＜魚類＞　ぎんだら　生,0.0,210.0,13.6,18.6,0.0,0.0,340.0,15.0,26.0,180.0,0.3,0.3,0.02,1500.0,3.5,4.6,1.0,0.05,0.1,1.7,0.09,2.8,1.0,0.21,0.0,文部科学省食品成分表八訂,True
10,10401,＜魚類＞　ぎんだら　水煮,0.0,253.0,14.9,23.8,0.0,0.0,280.0,15.0,25.0,150.0,0.3,0.3,0.03,1800.0,4.2,5.4,1.0,0.04,0.08,1.6,0.09,2.6,1.0,0.13,0.0,文部科学省食品成分表八訂,True
10,10116,＜魚類＞　きんめだい　生,60.0,147.0,17.8,9.0,0.0,0.1,330.0,31.0,73.0,490.0,0.3,0.3,0.02,63.0,2.0,1.7,0.0,0.03,0.05,2.7,0.28,1.1,9.0,0.23,1.0,文部科学省食品成分表八訂,True
10,10117,＜魚類＞　ぐち　生,60.0,78.0,18.0,0.8,0.0,0.0,260.0,37.0,28.0,140.0,0.4,0.6,0.03,5.0,2.9,0.5,0.0,0.04,0.28,2.8,0.18,2.5,6.0,0.46,0.0,文部科学省食品成分表八訂,True
10,10118,＜魚類＞　ぐち　焼き,45.0,100.0,23.4,0.8,0.0,0.0,330.0,51.0,34.0,180.0,0.6,0.8,0.03,7.0,3.3,0.7,0.0,0.05,0.25,3.0,0.11,2.8,9.0,0.45,0.0,文部科学省食品成分表八訂,True
10,10119,＜魚類＞　こい　養殖　生,50.0,157.0,17.7,10.2,0.0,0.2,340.0,9.0,22.0,180.0,0.5,1.2,0.05,4.0,14.0,2.0,0.0,0.46,0.18,3.3,0.13,10.0,10.0,1.48,0.0,文部科学省食品成分表八訂,True
10,10120,＜魚類＞　こい　養殖　水煮,15.0,190.0,19.2,13.4,0.0,0.2,330.0,13.0,22.0,180.0,0.6,1.8,0.06,3.0,12.0,2.0,0.0,0.37,0.17,3.1,0.11,7.5,9.0,1.51,1.0,文部科学省食品成分表八訂,True
10,10121,＜魚類＞　こい　養殖　内臓　生,0.0,258.0,9.0,25.9,0.0,1.3,240.0,9.0,19.0,130.0,3.1,7.0,0.31,500.0,9.0,3.8,1.0,0.07,0.54,5.3,0.05,16.0,110.0,2.53,2.0,文部科学省食品成分表八訂,True
10,10122,＜魚類＞　（こち類）　まごち　生,55.0,94.0,22.5,0.5,0.0,0.2,450.0,51.0,33.0,260.0,0.2,0.6,0.02,1.0,1.0,0.1,0.0,0.07,0.17,4.5,0.34,1.7,4.0,0.38,1.0,文部科学省食品成分表八訂,True
10,10123,＜魚類＞　（こち類）　めごち　生,0.0,73.0,17.1,0.6,0.0,0.1,280.0,40.0,30.0,160.0,0.2,0.6,0.01,2.0,11.0,0.0,0.0,0.02,0.08,2.4,0.14,3.0,6.0,0.16,0.0,文部科学省食品成分表八訂,True
10,10124,＜魚類＞　このしろ　生,50.0,146.0,19.0,8.3,0.0,0.4,370.0,190.0,27.0,230.0,1.3,0.7,0.16,0.0,9.0,2.5,0.0,0.0,0.17,2.1,0.33,10.0,8.0,1.13,0.0,文部科学省食品成分表八訂,True
10,10125,＜魚類＞　このしろ　甘酢漬,0.0,184.0,19.1,10.1,0.0,6.4,120.0,160.0,16.0,170.0,1.8,0.9,0.06,0.0,7.0,0.5,0.0,0.0,0.17,2.1,0.15,8.1,1.0,0.41,0.0,文部科学省食品成分表八訂,True
10,10126,＜魚類＞　（さけ・ます類）　からふとます　生,0.0,139.0,21.7,6.6,0.0,0.1,400.0,13.0,29.0,260.0,0.4,0.6,0.07,13.0,22.0,0.7,0.0,0.25,0.18,8.0,0.49,4.6,16.0,1.3,1.0,文部科学省食品成分表八訂,True
10,10127,＜魚類＞　（さけ・ます類）　からふとます　焼き,0.0,175.0,28.1,7.7,0.0,0.1,520.0,20.0,41.0,370.0,0.6,0.7,0.09,15.0,31.0,0.9,0.0,0.24,0.27,10.0,0.36,7.9,19.0,1.6,1.0,文部科学省食品成分表八訂,True
10,10128,＜魚類＞　（さけ・ます類）　からふとます　塩ます,30.0,146.0,20.9,7.4,0.0,0.6,310.0,27.0,34.0,250.0,0.4,0.5,0.06,19.0,20.0,0.4,0.0,0.21,0.17,6.8,0.48,2.1,10.0,1.07,1.0,文部科学省食品成分表八訂,True
10,10129,＜魚類＞　（さけ・ます類）　からふとます　水煮缶詰,0.0,145.0,20.7,7.2,0.0,0.1,300.0,110.0,36.0,320.0,1.5,0.9,0.1,0.0,7.0,0.7,0.0,0.15,0.13,6.0,0.25,3.4,15.0,0.66,0.0,文部科学省食品成分表八訂,True
10,10130,＜魚類＞　（さけ・ます類）　ぎんざけ　養殖　生,0.0,188.0,19.6,12.8,0.0,0.3,350.0,12.0,25.0,290.0,0.3,0.6,0.05,36.0,15.0,1.8,0.0,0.15,0.14,5.3,0.32,5.2,9.0,1.37,1.0,文部科学省食品成分表八訂,True
10,10131,＜魚類＞　（さけ・ます類）　ぎんざけ　養殖　焼き,0.0,236.0,25.2,15.8,0.0,0.4,460.0,16.0,34.0,320.0,0.4,0.8,0.07,37.0,21.0,2.7,0.0,0.13,0.19,7.4,0.31,7.5,10.0,1.65,1.0,文部科学省食品成分表八訂,True
10,10132,＜魚類＞　（さけ・ます類）　さくらます　生,0.0,146.0,20.9,7.7,0.0,0.1,390.0,15.0,28.0,260.0,0.4,0.5,0.06,63.0,10.0,2.3,0.0,0.11,0.14,8.8,0.52,7.6,21.0,0.97,1.0,文部科学省食品成分表八訂,True
10,10133,＜魚類＞　（さけ・ます類）　さくらます　焼き,0.0,208.0,28.4,12.0,0.0,0.1,520.0,26.0,38.0,370.0,0.5,0.7,0.08,55.0,15.0,3.3,0.0,0.12,0.23,10.0,0.32,9.2,26.0,1.28,1.0,文部科学省食品成分表八訂,True
10,10134,＜魚類＞　（さけ・ます類）　しろさけ　生,0.0,124.0,22.3,4.1,0.0,0.1,350.0,14.0,28.0,240.0,0.5,0.5,0.07,11.0,32.0,1.2,0.0,0.15,0.21,6.7,0.64,5.9,20.0,1.27,1.0,文部科学省食品成分表八訂,True
10,10135,＜魚類＞　（さけ・ます類）　しろさけ　水煮,0.0,142.0,25.5,4.7,0.0,0.1,340.0,19.0,29.0,250.0,0.6,0.6,0.08,13.0,34.0,1.1,0.0,0.15,0.23,6.6,0.51,5.3,21.0,1.21,0.0,文部科学省食品成分表八訂,True
10,10136,＜魚類＞　（さけ・ます類）　しろさけ　焼き,0.0,160.0,29.1,5.1,0.0,0.1,440.0,19.0,35.0,310.0,0.6,0.7,0.08,14.0,39.0,1.4,0.0,0.17,0.26,8.7,0.57,6.0,24.0,1.67,1.0,文部科学省食品成分表八訂,True
10,10137,＜魚類＞　（さけ・ます類）　しろさけ　新巻き　生,0.0,138.0,22.8,6.1,0.0,0.1,380.0,28.0,29.0,230.0,1.0,0.4,0.07,0.0,21.0,0.7,0.0,0.18,0.2,6.2,0.56,6.0,24.0,1.45,1.0,文部科学省食品成分表八訂,True
10,10138,＜魚類＞　（さけ・ます類）　しろさけ　新巻き　焼き,0.0,177.0,29.3,7.9,0.0,0.1,480.0,44.0,36.0,300.0,1.7,0.6,0.08,0.0,25.0,1.0,0.0,0.22,0.24,7.7,0.52,6.3,40.0,1.8,1.0,文部科学省食品成分表八訂,True
10,10139,＜魚類＞　（さけ・ます類）　しろさけ　塩ざけ,0.0,183.0,22.4,11.1,0.0,0.1,320.0,16.0,30.0,270.0,0.3,0.4,0.05,24.0,23.0,0.4,0.0,0.14,0.15,7.1,0.58,6.9,11.0,0.95,1.0,文部科学省食品成分表八訂,True
10,10140,＜魚類＞　（さけ・ます類）　しろさけ　イクラ,0.0,252.0,32.6,15.6,0.0,0.2,210.0,94.0,95.0,530.0,2.0,2.1,0.76,330.0,44.0,9.1,0.0,0.42,0.55,0.1,0.06,47.0,100.0,2.36,6.0,文部科学省食品成分表八訂,True
10,10141,＜魚類＞　（さけ・ます類）　しろさけ　すじこ,0.0,263.0,30.5,17.4,0.0,0.9,180.0,62.0,80.0,490.0,2.7,2.2,0.73,670.0,47.0,11.0,0.0,0.42,0.61,0.4,0.23,54.0,160.0,2.4,9.0,文部科学省食品成分表八訂,True
10,10142,＜魚類＞　（さけ・ます類）　しろさけ　めふん,0.0,74.0,16.9,0.9,0.0,0.4,300.0,35.0,28.0,220.0,6.8,1.5,0.13,250.0,20.0,0.4,1.0,0.0,6.38,2.7,0.07,330.0,60.0,0.91,0.0,文部科学省食品成分表八訂,True
10,10143,＜魚類＞　（さけ・ます類）　しろさけ　水煮缶詰,0.0,156.0,21.2,8.5,0.0,0.1,290.0,190.0,34.0,310.0,0.4,0.8,0.07,0.0,8.0,0.6,0.0,0.15,0.12,7.0,0.1,6.0,10.0,0.41,0.0,文部科学省食品成分表八訂,True
10,10447,＜魚類＞　（さけ・ます類）　しろさけ　サケ節　削り節,0.0,346.0,77.4,3.4,0.0,0.2,840.0,51.0,81.0,620.0,2.0,1.8,0.24,3.0,33.0,2.0,0.0,0.04,0.52,12.0,0.46,22.0,27.0,1.95,,文部科学省食品成分表八訂,True
10,10144,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　生,0.0,218.0,20.1,16.5,0.0,0.1,370.0,9.0,27.0,240.0,0.3,0.5,0.05,14.0,8.3,3.8,6.0,0.23,0.1,7.4,0.45,7.2,27.0,1.31,2.0,文部科学省食品成分表八訂,True
10,10433,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　水煮,0.0,236.0,22.5,18.4,0.0,0.1,330.0,12.0,27.0,230.0,0.3,0.4,0.05,15.0,7.5,4.9,8.0,0.26,0.1,6.2,0.5,7.3,17.0,1.16,1.0,文部科学省食品成分表八訂,True
10,10434,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　蒸し,0.0,230.0,23.8,15.8,0.0,0.1,360.0,10.0,28.0,250.0,0.3,0.3,0.06,16.0,7.5,3.4,6.0,0.25,0.11,7.0,0.52,8.4,18.0,1.11,2.0,文部科学省食品成分表八訂,True
10,10435,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　電子レンジ調理,0.0,223.0,22.9,15.4,0.0,0.1,380.0,8.0,29.0,260.0,0.3,0.3,0.06,18.0,6.1,2.9,6.0,0.29,0.11,7.5,0.61,8.9,17.0,1.24,2.0,文部科学省食品成分表八訂,True
10,10145,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　焼き,0.0,270.0,24.5,19.7,0.0,0.3,460.0,17.0,34.0,310.0,0.3,0.5,0.05,17.0,11.0,4.4,8.0,0.24,0.13,8.2,0.43,5.6,28.0,1.69,3.0,文部科学省食品成分表八訂,True
10,10436,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　ソテー,0.0,266.0,25.2,20.4,0.0,0.1,450.0,10.0,33.0,300.0,0.3,0.3,0.06,22.0,6.9,5.8,9.0,0.31,0.13,8.8,0.51,7.9,23.0,1.61,2.0,文部科学省食品成分表八訂,True
10,10437,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　天ぷら,0.0,282.0,21.0,20.1,,5.1,410.0,27.0,26.0,240.0,0.4,0.5,0.05,6.0,5.6,5.7,19.0,0.27,0.14,7.5,0.45,4.2,23.0,1.26,2.0,文部科学省食品成分表八訂,True
10,10438,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　生,0.0,223.0,19.6,17.0,0.0,0.1,380.0,5.0,28.0,250.0,0.3,0.4,0.05,14.0,7.3,3.6,6.0,0.24,0.08,7.7,0.49,8.0,25.0,1.3,2.0,文部科学省食品成分表八訂,True
10,10439,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　水煮,10.0,244.0,22.7,17.9,0.0,0.1,350.0,5.0,28.0,240.0,0.3,0.3,0.05,16.0,7.0,4.7,8.0,0.27,0.1,6.5,0.55,7.5,17.0,1.25,2.0,文部科学省食品成分表八訂,True
10,10440,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　蒸し,8.0,228.0,23.2,15.8,0.0,0.1,360.0,13.0,29.0,250.0,0.3,0.3,0.06,17.0,7.3,3.4,6.0,0.25,0.1,6.9,0.57,9.3,18.0,1.09,2.0,文部科学省食品成分表八訂,True
10,10441,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　電子レンジ調理,8.0,231.0,22.7,16.5,0.0,0.1,400.0,6.0,30.0,270.0,0.3,0.3,0.07,22.0,6.4,3.1,7.0,0.29,0.11,7.2,0.58,9.7,21.0,1.12,2.0,文部科学省食品成分表八訂,True
10,10442,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　焼き,10.0,229.0,23.9,15.7,0.0,0.1,440.0,5.0,31.0,280.0,0.3,0.3,0.07,21.0,7.7,3.7,7.0,0.25,0.11,8.3,0.52,9.4,17.0,1.22,1.0,文部科学省食品成分表八訂,True
10,10443,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　ソテー,10.0,269.0,25.8,21.0,0.0,0.1,450.0,7.0,34.0,300.0,0.3,0.3,0.06,22.0,6.6,6.0,10.0,0.31,0.13,9.1,0.5,7.9,24.0,1.56,2.0,文部科学省食品成分表八訂,True
10,10444,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　天ぷら,10.0,266.0,20.0,18.6,,5.5,390.0,27.0,25.0,230.0,0.3,0.4,0.05,5.0,5.3,5.4,19.0,0.27,0.13,7.5,0.51,3.7,18.0,1.15,2.0,文部科学省食品成分表八訂,True
10,10146,＜魚類＞　（さけ・ます類）　にじます　海面養殖　皮つき　生,0.0,201.0,21.4,14.2,0.0,0.1,390.0,13.0,28.0,250.0,0.3,0.5,0.04,57.0,11.0,5.5,,0.17,0.1,6.8,0.45,5.2,12.0,1.78,2.0,文部科学省食品成分表八訂,True
10,10402,＜魚類＞　（さけ・ます類）　にじます　海面養殖　皮なし　生,0.0,176.0,20.5,10.8,0.0,0.2,420.0,8.0,29.0,250.0,0.3,0.4,0.04,27.0,7.0,3.8,,0.21,0.12,6.7,0.59,3.8,9.0,1.74,3.0,文部科学省食品成分表八訂,True
10,10147,＜魚類＞　（さけ・ます類）　にじます　海面養殖　皮つき　焼き,0.0,238.0,27.2,15.8,0.0,0.4,490.0,22.0,55.0,350.0,0.3,0.6,0.05,74.0,12.0,5.9,,0.2,0.15,7.0,0.3,2.8,15.0,2.68,5.0,文部科学省食品成分表八訂,True
10,10148,＜魚類＞　（さけ・ます類）　にじます　淡水養殖　皮つき　生,45.0,116.0,19.7,4.6,0.0,0.1,370.0,24.0,28.0,240.0,0.2,0.6,0.04,17.0,12.0,1.2,0.0,0.21,0.1,4.0,0.36,6.0,13.0,1.63,2.0,文部科学省食品成分表八訂,True
10,10149,＜魚類＞　（さけ・ます類）　べにざけ　生,0.0,127.0,22.5,4.5,0.0,0.1,380.0,10.0,31.0,260.0,0.4,0.5,0.07,27.0,33.0,1.3,0.0,0.26,0.15,6.0,0.41,9.4,13.0,1.23,0.0,文部科学省食品成分表八訂,True
10,10150,＜魚類＞　（さけ・ます類）　べにざけ　焼き,0.0,163.0,28.5,6.0,0.0,0.1,490.0,16.0,39.0,340.0,0.5,0.7,0.08,35.0,38.0,1.8,0.0,0.27,0.22,7.2,0.39,3.8,15.0,1.49,2.0,文部科学省食品成分表八訂,True
10,10151,＜魚類＞　（さけ・ます類）　べにざけ　くん製,0.0,143.0,25.7,5.5,0.0,0.1,250.0,19.0,20.0,240.0,0.8,0.5,0.07,43.0,28.0,1.2,0.0,0.23,0.23,8.5,0.52,8.0,10.0,1.5,0.0,文部科学省食品成分表八訂,True
10,10152,＜魚類＞　（さけ・ます類）　ますのすけ　生,0.0,176.0,19.5,12.5,0.0,0.0,380.0,18.0,28.0,250.0,0.3,0.4,0.06,160.0,16.0,3.3,0.0,0.13,0.12,7.7,0.43,3.4,12.0,1.38,1.0,文部科学省食品成分表八訂,True
10,10153,＜魚類＞　（さけ・ます類）　ますのすけ　焼き,0.0,238.0,26.4,16.7,0.0,0.0,520.0,30.0,33.0,330.0,0.4,0.6,0.05,200.0,17.0,3.8,0.0,0.14,0.2,8.1,0.36,4.1,15.0,1.77,0.0,文部科学省食品成分表八訂,True
10,10154,＜魚類＞　（さば類）　まさば　生,50.0,211.0,20.6,16.8,0.0,0.3,330.0,6.0,30.0,220.0,1.2,1.1,0.12,37.0,5.1,1.3,2.0,0.21,0.31,12.0,0.59,13.0,11.0,0.66,1.0,文部科学省食品成分表八訂,True
10,10155,＜魚類＞　（さば類）　まさば　水煮,0.0,253.0,22.6,22.6,0.0,0.3,280.0,7.0,29.0,210.0,1.3,1.1,0.14,31.0,4.3,2.0,,0.25,0.3,11.0,0.48,19.0,13.0,0.75,0.0,文部科学省食品成分表八訂,True
10,10156,＜魚類＞　（さば類）　まさば　焼き,0.0,264.0,25.2,22.4,0.0,0.4,370.0,10.0,34.0,280.0,1.6,1.4,0.16,34.0,4.9,2.1,4.0,0.3,0.37,13.0,0.54,22.0,13.0,0.79,0.0,文部科学省食品成分表八訂,True
10,10403,＜魚類＞　（さば類）　まさば　フライ,0.0,316.0,20.0,25.1,,6.5,310.0,14.0,30.0,210.0,1.3,1.1,0.13,42.0,3.5,3.2,19.0,0.2,0.3,9.9,0.33,11.0,16.0,0.7,0.0,文部科学省食品成分表八訂,True
10,10404,＜魚類＞　（さば類）　ごまさば　生,50.0,131.0,23.0,5.1,0.0,0.3,420.0,12.0,33.0,260.0,1.6,1.1,0.13,8.0,4.3,1.2,4.0,0.17,0.28,15.0,0.65,13.0,10.0,0.72,0.0,文部科学省食品成分表八訂,True
10,10405,＜魚類＞　（さば類）　ごまさば　水煮,0.0,139.0,24.8,5.2,0.0,0.2,350.0,13.0,31.0,240.0,1.8,1.2,0.15,8.0,4.9,1.1,4.0,0.15,0.28,13.0,0.51,14.0,12.0,0.76,0.0,文部科学省食品成分表八訂,True
10,10406,＜魚類＞　（さば類）　ごまさば　焼き,0.0,174.0,31.1,6.6,0.0,0.3,540.0,19.0,46.0,350.0,2.2,1.4,0.14,11.0,5.7,1.7,5.0,0.21,0.36,19.0,0.55,17.0,18.0,1.01,0.0,文部科学省食品成分表八訂,True
10,10157,＜魚類＞　（さば類）　ごまさば　さば節,0.0,330.0,73.9,5.1,0.0,0.0,1100.0,860.0,140.0,1200.0,7.2,8.4,0.43,0.0,12.0,0.9,0.0,0.25,0.85,15.0,0.68,6.0,30.0,1.55,0.0,文部科学省食品成分表八訂,True
10,10158,＜魚類＞　（さば類）　たいせいようさば　生,0.0,295.0,17.2,26.8,0.0,0.4,320.0,7.0,28.0,210.0,0.9,0.9,0.06,44.0,10.0,0.7,0.0,0.14,0.35,6.5,0.35,8.1,12.0,0.72,1.0,文部科学省食品成分表八訂,True
10,10159,＜魚類＞　（さば類）　たいせいようさば　水煮,0.0,310.0,18.6,28.5,0.0,0.4,280.0,9.0,27.0,210.0,1.0,1.0,0.07,42.0,6.6,0.6,0.0,0.19,0.34,5.3,0.28,12.0,13.0,0.72,0.0,文部科学省食品成分表八訂,True
10,10160,＜魚類＞　（さば類）　たいせいようさば　焼き,0.0,326.0,21.8,29.3,0.0,0.5,390.0,12.0,33.0,260.0,1.2,1.1,0.09,63.0,11.0,0.8,0.0,0.22,0.38,7.6,0.33,8.8,16.0,0.93,0.0,文部科学省食品成分表八訂,True
10,10161,＜魚類＞　（さば類）　加工品　塩さば,0.0,263.0,26.2,19.1,0.0,0.1,300.0,27.0,35.0,200.0,2.0,0.6,0.07,9.0,11.0,0.5,0.0,0.16,0.59,12.0,0.41,7.1,10.0,0.59,0.0,文部科学省食品成分表八訂,True
10,10162,＜魚類＞　（さば類）　加工品　開き干し,25.0,303.0,18.7,28.5,0.0,0.2,300.0,25.0,25.0,200.0,2.0,1.0,0.09,9.0,12.0,2.4,0.0,0.13,0.59,8.5,0.42,11.0,11.0,0.63,0.0,文部科学省食品成分表八訂,True
10,10163,＜魚類＞　（さば類）　加工品　しめさば,0.0,292.0,18.6,26.9,0.0,1.7,200.0,9.0,24.0,160.0,1.1,0.4,0.18,14.0,8.0,0.5,0.0,0.13,0.28,7.7,0.36,11.0,4.0,0.71,0.0,文部科学省食品成分表八訂,True
10,10164,＜魚類＞　（さば類）　缶詰　水煮,0.0,174.0,20.9,10.7,0.0,0.2,260.0,260.0,31.0,190.0,1.6,1.7,0.14,0.0,11.0,3.2,0.0,0.15,0.4,8.0,0.36,12.0,12.0,0.55,0.0,文部科学省食品成分表八訂,True
10,10165,＜魚類＞　（さば類）　缶詰　みそ煮,0.0,210.0,16.3,13.9,0.0,6.6,250.0,210.0,29.0,250.0,2.0,1.2,0.14,42.0,5.0,1.9,0.0,0.04,0.37,5.9,0.3,9.6,21.0,0.5,0.0,文部科学省食品成分表八訂,True
10,10166,＜魚類＞　（さば類）　缶詰　味付け,0.0,208.0,21.4,12.6,0.0,4.0,260.0,180.0,35.0,300.0,2.0,1.3,0.16,31.0,5.0,2.4,0.0,0.03,0.27,7.4,0.33,11.0,24.0,0.52,0.0,文部科学省食品成分表八訂,True
10,10167,＜魚類＞　（さめ類）　あぶらつのざめ　生,0.0,138.0,16.8,9.4,0.0,0.0,450.0,6.0,19.0,200.0,1.0,0.3,0.04,210.0,1.0,2.2,0.0,0.04,0.08,1.0,0.33,1.7,2.0,0.73,0.0,文部科学省食品成分表八訂,True
10,10168,＜魚類＞　（さめ類）　よしきりざめ　生,0.0,79.0,18.9,0.6,0.0,0.0,290.0,5.0,19.0,150.0,0.4,0.5,0.06,9.0,0.0,0.9,0.0,0.11,0.11,0.9,0.24,0.3,4.0,0.49,0.0,文部科学省食品成分表八訂,True
10,10169,＜魚類＞　（さめ類）　ふかひれ,0.0,344.0,83.9,1.6,0.0,0.0,3.0,65.0,94.0,36.0,1.2,3.1,0.06,0.0,1.0,0.4,0.0,0.0,0.0,0.5,0.02,0.9,23.0,0.24,0.0,文部科学省食品成分表八訂,True
10,10170,＜魚類＞　さより　生,40.0,88.0,19.6,1.3,0.0,0.0,290.0,41.0,37.0,190.0,0.3,1.9,0.03,0.0,3.0,0.9,0.0,0.0,0.12,5.2,0.33,5.5,10.0,0.44,2.0,文部科学省食品成分表八訂,True
10,10171,＜魚類＞　さわら　生,0.0,161.0,20.1,9.7,0.0,0.1,490.0,13.0,32.0,220.0,0.8,1.0,0.03,12.0,7.0,0.3,0.0,0.09,0.35,9.5,0.4,5.3,8.0,1.16,0.0,文部科学省食品成分表八訂,True
10,10172,＜魚類＞　さわら　焼き,0.0,184.0,23.6,10.8,0.0,0.1,610.0,22.0,36.0,310.0,0.9,1.1,0.05,16.0,12.0,1.1,0.0,0.09,0.34,12.0,0.29,5.3,8.0,1.12,0.0,文部科学省食品成分表八訂,True
10,10173,＜魚類＞　さんま　皮つき　生,0.0,287.0,18.1,25.6,0.0,0.1,200.0,28.0,28.0,180.0,1.4,0.8,0.12,16.0,16.0,1.7,1.0,0.01,0.28,7.4,0.54,16.0,15.0,0.74,0.0,文部科学省食品成分表八訂,True
10,10407,＜魚類＞　さんま　皮なし　生,0.0,277.0,17.8,25.0,0.0,0.2,200.0,15.0,25.0,160.0,1.3,0.6,0.13,26.0,11.0,2.6,,0.0,0.32,7.9,0.58,15.0,12.0,0.57,1.0,文部科学省食品成分表八訂,True
10,10174,＜魚類＞　さんま　皮つき　焼き,35.0,281.0,23.3,22.8,0.0,0.2,260.0,37.0,30.0,220.0,1.7,0.9,0.15,11.0,13.0,1.0,0.0,0.0,0.3,9.8,0.42,16.0,17.0,0.93,0.0,文部科学省食品成分表八訂,True
10,10175,＜魚類＞　さんま　開き干し,30.0,232.0,19.3,19.0,0.0,0.1,260.0,60.0,28.0,140.0,1.1,0.7,0.12,25.0,14.0,1.5,0.0,0.0,0.3,4.0,0.54,10.0,10.0,0.84,0.0,文部科学省食品成分表八訂,True
10,10176,＜魚類＞　さんま　みりん干し,15.0,382.0,23.9,25.8,0.0,20.4,370.0,120.0,50.0,250.0,2.2,1.3,0.22,31.0,20.0,0.5,0.0,0.0,0.3,3.0,0.35,11.0,14.0,1.34,0.0,文部科学省食品成分表八訂,True
10,10177,＜魚類＞　さんま　缶詰　味付け,0.0,259.0,18.9,18.9,0.0,5.6,160.0,280.0,37.0,350.0,1.9,1.1,0.16,25.0,13.0,2.8,0.0,0.0,0.2,3.5,0.3,12.0,29.0,0.55,0.0,文部科学省食品成分表八訂,True
10,10178,＜魚類＞　さんま　缶詰　かば焼,0.0,219.0,17.4,13.0,0.0,9.7,250.0,250.0,37.0,260.0,2.9,0.1,0.14,28.0,12.0,2.4,0.0,0.0,0.27,6.2,0.28,12.0,12.0,0.55,0.0,文部科学省食品成分表八訂,True
10,10179,＜魚類＞　しいら　生,0.0,100.0,21.3,1.9,0.0,0.0,480.0,13.0,31.0,250.0,0.7,0.5,0.05,8.0,5.0,0.5,0.0,0.2,0.15,9.0,0.46,2.6,3.0,0.36,1.0,文部科学省食品成分表八訂,True
10,10180,＜魚類＞　（ししゃも類）　ししゃも　生干し　生,10.0,152.0,21.0,8.1,0.0,0.2,380.0,330.0,48.0,430.0,1.6,1.8,0.1,100.0,0.6,0.8,1.0,0.02,0.25,1.7,0.07,7.5,37.0,1.95,1.0,文部科学省食品成分表八訂,True
10,10181,＜魚類＞　（ししゃも類）　ししゃも　生干し　焼き,10.0,162.0,24.3,7.8,0.0,0.2,400.0,360.0,57.0,540.0,1.7,2.1,0.11,76.0,0.6,1.1,1.0,0.04,0.29,0.9,0.07,8.7,36.0,1.93,1.0,文部科学省食品成分表八訂,True
10,10182,＜魚類＞　（ししゃも類）　からふとししゃも　生干し　生,0.0,160.0,15.6,11.6,0.0,0.5,200.0,350.0,55.0,360.0,1.4,2.0,0.06,120.0,0.4,1.6,0.0,0.0,0.31,1.5,0.08,8.7,21.0,1.2,1.0,文部科学省食品成分表八訂,True
